Order_ID,Order_Date,Customer_ID,Customer_Type,Customer_Segment,Region,State,City,Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Shipping_Cost,Payment_Mode,Sales_Channel,Order_Status,Delivery_Days,Product_Rating,Month,Month_Name,Quarter,Festival_Season
ORD005575,2025-12-20,CUST01739,Returning,Consumer,East,West Bengal,Siliguri,Electronics,Smartphone,5,48931,30,214073.12,205215.59,8857.54,15467.49,Debit Card,Online,Delivered,5,4.1,12,December,4,Year End Sale
ORD006508,2025-12-20,CUST01091,Returning,Corporate,East,West Bengal,Siliguri,Grocery,Rice,1,1192,0,1490.0,1278.18,211.82,40.92,Debit Card,Offline,Delivered,6,4.1,12,December,4,Year End Sale
ORD014971,2025-12-20,CUST01104,Returning,Consumer,South,Telangana,Warangal,Fashion,Handbag,3,1651,15,5262.56,3522.72,1739.84,213.41,Cash,Online,Delivered,9,4.1,12,December,4,Year End Sale
ORD003243,2025-12-20,CUST01978,Returning,Consumer,East,West Bengal,Siliguri,Electronics,Laptop,3,40099,5,142852.69,125404.97,17447.72,6668.79,Debit Card,Offline,Delivered,1,3.8,12,December,4,Year End Sale
ORD010065,2025-12-20,CUST01998,Returning,Home Office,East,Odisha,Cuttack,Home,Sofa,2,41907,25,78575.62,72678.45,5897.18,5289.28,UPI,Online,Delivered,2,3.8,12,December,4,Year End Sale
ORD012030,2025-12-20,CUST00246,Returning,Consumer,East,Odisha,Cuttack,Home,Lamp,5,2492,0,15575.0,12329.44,3245.56,710.33,Cash,Online,Delivered,6,4.1,12,December,4,Year End Sale
ORD000096,2025-12-20,CUST02467,Returning,Consumer,North,Uttar Pradesh,Lucknow,Fashion,Kurti,4,2046,5,9718.5,7223.47,2495.03,422.31,Credit Card,Online,Delivered,2,4.3,12,December,4,Year End Sale
ORD000640,2025-12-20,CUST01298,Returning,Consumer,West,Gujarat,Ahmedabad,Home,Bed,2,32578,0,81445.0,69091.63,12353.37,2779.58,UPI,Online,Delivered,2,3.9,12,December,4,Year End Sale
ORD000098,2025-12-20,CUST01586,Returning,Corporate,South,Tamil Nadu,Coimbatore,Electronics,Mouse,3,2728,10,9207.0,7991.33,1215.67,289.28,Credit Card,Online,Delivered,6,3.7,12,December,4,Year End Sale
ORD009765,2025-12-20,CUST00655,Returning,Consumer,South,Telangana,Warangal,Beauty,Face Wash,1,265,20,265.0,233.01,31.99,5.57,Debit Card,Online,Delivered,6,3.8,12,December,4,Year End Sale
ORD001575,2025-12-20,CUST01151,Returning,Consumer,West,Gujarat,Ahmedabad,Beauty,Serum,3,341,20,1023.0,815.44,207.56,57.49,UPI,Online,Delivered,3,4.8,12,December,4,Year End Sale
ORD014741,2025-12-20,CUST01936,Returning,Consumer,North,Punjab,Ludhiana,Grocery,Rice,4,860,0,4300.0,3395.09,904.91,336.41,Credit Card,Offline,Delivered,6,4.6,12,December,4,Year End Sale
ORD010767,2025-12-20,CUST00358,Returning,Consumer,North,Delhi,Dwarka,Home,Sofa,3,40512,0,151920.0,128635.7,23284.3,8532.63,UPI,Online,Delivered,2,4.5,12,December,4,Year End Sale
ORD006884,2025-12-20,CUST01703,Returning,Consumer,East,Odisha,Bhubaneswar,Electronics,Keyboard,1,2622,20,2622.0,1768.38,853.62,94.83,Cash,Online,Delivered,2,5.0,12,December,4,Year End Sale
ORD006267,2025-12-20,CUST01175,New,Home Office,East,Odisha,Cuttack,Electronics,Smartphone,3,19166,15,61091.62,47453.45,13638.17,2201.66,Credit Card,Online,Delivered,2,4.7,12,December,4,Year End Sale
ORD012438,2025-12-20,CUST01788,Returning,Home Office,East,Odisha,Cuttack,Grocery,Rice,1,990,30,866.25,885.63,-19.38,33.18,Cash,Offline,Delivered,4,3.2,12,December,4,Year End Sale
ORD006963,2025-12-20,CUST01063,Returning,Consumer,South,Tamil Nadu,Coimbatore,Grocery,Sugar,5,246,0,1537.5,1244.83,292.67,97.5,Credit Card,Offline,Delivered,7,4.2,12,December,4,Year End Sale
ORD008394,2025-12-20,CUST01870,Returning,Consumer,South,Telangana,Hyderabad,Electronics,Smartphone,2,13261,20,26522.0,20211.36,6310.64,1234.94,Credit Card,Online,Delivered,2,3.8,12,December,4,Year End Sale
ORD007591,2025-12-20,CUST01905,Returning,Home Office,South,Telangana,Warangal,Fashion,Kurti,1,2870,10,3228.75,2384.22,844.53,88.26,Credit Card,Offline,Delivered,1,4.5,12,December,4,Year End Sale
ORD009706,2025-12-21,CUST01430,Returning,Consumer,North,Delhi,Dwarka,Electronics,Smartwatch,1,2895,10,3256.88,2449.25,807.62,117.06,UPI,Online,Delivered,4,4.1,12,December,4,Year End Sale
ORD004457,2025-12-21,CUST01624,Returning,Corporate,North,Uttar Pradesh,Lucknow,Electronics,Headphones,2,1885,5,4476.88,3804.49,672.39,174.72,UPI,Online,Returned,4,5.0,12,December,4,Year End Sale
ORD008075,2025-12-21,CUST00357,Returning,Corporate,East,Odisha,Cuttack,Fashion,Shoes,4,1239,15,5265.75,3744.0,1521.75,292.56,Credit Card,Offline,Delivered,5,4.4,12,December,4,Year End Sale
ORD004846,2025-12-21,CUST02163,Returning,Consumer,North,Uttar Pradesh,Kanpur,Electronics,Smartphone,2,14195,20,28390.0,22283.44,6106.56,682.34,Credit Card,Online,Delivered,4,4.1,12,December,4,Year End Sale
ORD011182,2025-12-21,CUST00668,Returning,Corporate,North,Delhi,New Delhi,Fashion,T-Shirt,1,1359,10,1528.88,1070.78,458.09,49.05,UPI,Offline,Delivered,5,3.9,12,December,4,Year End Sale
ORD012126,2025-12-21,CUST01957,Returning,Home Office,West,Gujarat,Surat,Home,Lamp,2,3720,10,8370.0,6898.31,1471.69,569.48,UPI,Online,Delivered,2,5.0,12,December,4,Year End Sale
ORD014053,2025-12-21,CUST02211,Returning,Consumer,South,Telangana,Hyderabad,Fashion,Handbag,1,4182,15,4443.38,2911.97,1531.4,220.0,Credit Card,Offline,Delivered,2,4.1,12,December,4,Year End Sale
ORD010671,2025-12-21,CUST00757,Returning,Home Office,South,Karnataka,Mysore,Fashion,Jacket,2,2384,0,5960.0,4053.7,1906.3,173.6,UPI,Online,Delivered,9,5.0,12,December,4,Year End Sale
ORD011630,2025-12-21,CUST01973,New,Consumer,South,Karnataka,Bangalore,Beauty,Sunscreen,5,254,25,1190.62,1174.56,16.07,69.44,UPI,Online,Delivered,2,4.6,12,December,4,Year End Sale
ORD013127,2025-12-21,CUST00376,New,Consumer,South,Telangana,Warangal,Electronics,Smartphone,1,14003,20,14003.0,9520.19,4482.81,908.38,UPI,Online,Delivered,3,3.8,12,December,4,Year End Sale
ORD003729,2025-12-21,CUST00132,Returning,Consumer,South,Karnataka,Bangalore,Fashion,T-Shirt,4,549,15,2333.25,1772.48,560.77,119.78,UPI,Offline,Delivered,5,3.8,12,December,4,Year End Sale
ORD009165,2025-12-21,CUST01797,Returning,Consumer,West,Maharashtra,Pune,Grocery,Cooking Oil,1,217,10,244.12,187.65,56.48,15.52,UPI,Online,Returned,8,4.3,12,December,4,Year End Sale
ORD001812,2025-12-21,CUST00208,New,Home Office,North,Uttar Pradesh,Kanpur,Electronics,Mouse,5,683,25,3201.56,3017.24,184.32,84.5,UPI,Offline,Delivered,7,4.0,12,December,4,Year End Sale
ORD004422,2025-12-21,CUST01797,Returning,Corporate,South,Karnataka,Bangalore,Fashion,Jacket,2,1644,10,3699.0,2904.7,794.3,92.97,UPI,Online,Delivered,9,4.7,12,December,4,Year End Sale
ORD013263,2025-12-22,CUST02218,Returning,Consumer,North,Delhi,New Delhi,Grocery,Coffee,1,471,5,559.31,434.62,124.69,36.3,UPI,Online,Delivered,6,3.9,12,December,4,Year End Sale
ORD013381,2025-12-22,CUST01054,New,Home Office,West,Maharashtra,Pune,Home,Chair,3,5884,10,19858.5,14003.4,5855.1,667.18,Credit Card,Offline,Delivered,7,4.4,12,December,4,Year End Sale
ORD001058,2025-12-22,CUST01595,Returning,Corporate,South,Tamil Nadu,Chennai,Electronics,Monitor,3,5234,0,19627.5,13362.95,6264.55,1299.83,UPI,Offline,Returned,1,3.4,12,December,4,Year End Sale
ORD001173,2025-12-22,CUST01558,Returning,Consumer,South,Karnataka,Mysore,Electronics,Monitor,3,6940,10,23422.5,16964.46,6458.04,735.68,Cash,Online,Delivered,7,3.3,12,December,4,Year End Sale
ORD007438,2025-12-22,CUST01437,Returning,Corporate,South,Tamil Nadu,Chennai,Electronics,Tablet,4,22931,0,114655.0,91476.0,23179.0,2887.94,UPI,Offline,Delivered,6,4.7,12,December,4,Year End Sale
ORD012488,2025-12-22,CUST02430,Returning,Consumer,East,Odisha,Bhubaneswar,Electronics,Mouse,5,2570,15,13653.12,11546.23,2106.89,990.55,UPI,Offline,Delivered,1,3.9,12,December,4,Year End Sale
ORD000813,2025-12-22,CUST00124,Returning,Corporate,West,Maharashtra,Mumbai,Electronics,Headphones,5,1623,0,10143.75,8695.75,1448.0,341.46,UPI,Online,Delivered,2,3.7,12,December,4,Year End Sale
ORD003918,2025-12-22,CUST01530,Returning,Consumer,West,Rajasthan,Jaipur,Electronics,Headphones,1,1717,0,2146.25,1840.63,305.62,102.1,Debit Card,Online,Delivered,4,3.9,12,December,4,Year End Sale
ORD011001,2025-12-22,CUST01787,Returning,Consumer,South,Telangana,Warangal,Grocery,Cooking Oil,1,838,0,1047.5,872.02,175.48,65.05,Credit Card,Online,Delivered,4,4.5,12,December,4,Year End Sale
ORD011171,2025-12-22,CUST01204,Returning,Consumer,East,West Bengal,Kolkata,Electronics,Monitor,3,20111,5,71645.44,52824.37,18821.07,5471.04,Debit Card,Online,Returned,1,4.0,12,December,4,Year End Sale
ORD004852,2025-12-22,CUST01450,New,Consumer,South,Tamil Nadu,Chennai,Fashion,Shoes,5,3416,20,17080.0,14693.47,2386.53,807.48,UPI,Offline,Delivered,3,4.4,12,December,4,Year End Sale
ORD001446,2025-12-22,CUST02081,Returning,Consumer,West,Maharashtra,Mumbai,Electronics,Laptop,5,47797,15,253921.56,213992.34,39929.22,19604.54,Credit Card,Online,Delivered,2,4.3,12,December,4,Year End Sale
ORD012031,2025-12-22,CUST00052,Returning,Consumer,South,Tamil Nadu,Coimbatore,Beauty,Sunscreen,1,647,10,727.88,504.13,223.74,50.85,UPI,Offline,Delivered,6,4.0,12,December,4,Year End Sale
ORD002393,2025-12-22,CUST02127,Returning,Consumer,West,Rajasthan,Jodhpur,Beauty,Face Wash,1,165,30,144.37,147.4,-3.03,3.17,UPI,Online,Delivered,9,4.1,12,December,4,Year End Sale
ORD007405,2025-12-22,CUST00340,Returning,Corporate,West,Gujarat,Surat,Fashion,Handbag,2,4103,0,10257.5,6804.18,3453.32,580.44,UPI,Offline,Delivered,5,4.5,12,December,4,Year End Sale
ORD003179,2025-12-23,CUST02359,Returning,Home Office,South,Karnataka,Bangalore,Grocery,Sugar,1,294,5,349.12,234.13,115.0,10.15,Cash,Online,Delivered,2,4.7,12,December,4,Year End Sale
ORD014384,2025-12-23,CUST01641,Returning,Consumer,North,Punjab,Amritsar,Beauty,Perfume,1,3349,25,3139.69,3225.26,-85.57,151.03,Credit Card,Online,Delivered,4,4.2,12,December,4,Year End Sale
ORD014722,2025-12-23,CUST02326,New,Consumer,North,Delhi,New Delhi,Electronics,Smartwatch,5,9673,10,54410.62,36581.9,17828.73,3391.31,UPI,Online,Delivered,2,4.3,12,December,4,Year End Sale
ORD010275,2025-12-23,CUST01843,New,Consumer,North,Uttar Pradesh,Kanpur,Home,Sofa,4,52919,15,224905.75,173913.89,50991.86,12680.68,Credit Card,Offline,Delivered,5,4.3,12,December,4,Year End Sale
ORD007499,2025-12-23,CUST00940,New,Consumer,South,Tamil Nadu,Chennai,Fashion,Kurti,1,1830,25,1715.62,1673.46,42.17,132.12,UPI,Online,Delivered,3,3.6,12,December,4,Year End Sale
ORD011685,2025-12-23,CUST02006,Returning,Consumer,East,Bihar,Gaya,Grocery,Sugar,2,239,10,537.75,445.11,92.64,29.21,UPI,Online,Delivered,7,4.1,12,December,4,Year End Sale
ORD005067,2025-12-23,CUST01443,Returning,Consumer,South,Karnataka,Bangalore,Home,Bed,2,47714,10,107356.5,86030.53,21325.97,8579.68,UPI,Online,Delivered,3,4.2,12,December,4,Year End Sale
ORD003216,2025-12-23,CUST01726,Returning,Home Office,South,Tamil Nadu,Chennai,Grocery,Sugar,1,114,0,142.5,118.0,24.5,3.77,Credit Card,Offline,Delivered,9,3.4,12,December,4,Year End Sale
ORD010155,2025-12-23,CUST00330,Returning,Consumer,East,Odisha,Cuttack,Grocery,Rice,5,1098,10,6176.25,5210.52,965.73,255.48,Debit Card,Offline,Delivered,6,4.5,12,December,4,Year End Sale
ORD001017,2025-12-23,CUST00501,Returning,Home Office,East,Odisha,Cuttack,Beauty,Sunscreen,2,536,10,1206.0,1001.45,204.55,86.42,Credit Card,Online,Delivered,8,3.9,12,December,4,Year End Sale
ORD006866,2025-12-23,CUST01232,New,Corporate,East,Odisha,Cuttack,Grocery,Rice,5,778,0,4862.5,3577.28,1285.22,229.63,UPI,Online,Delivered,4,4.3,12,December,4,Year End Sale
ORD013126,2025-12-23,CUST00198,Returning,Consumer,West,Maharashtra,Pune,Fashion,Jeans,2,2348,15,4989.5,4322.68,666.82,140.87,UPI,Online,Delivered,9,4.2,12,December,4,Year End Sale
ORD001482,2025-12-23,CUST00959,Returning,Corporate,South,Tamil Nadu,Chennai,Electronics,Keyboard,4,1315,5,6246.25,4398.76,1847.49,485.38,UPI,Offline,Delivered,9,3.9,12,December,4,Year End Sale
ORD005431,2025-12-23,CUST01699,Returning,Consumer,South,Karnataka,Mysore,Home,Dining Table,1,11835,10,13314.38,11401.43,1912.95,779.16,UPI,Online,Delivered,3,3.9,12,December,4,Year End Sale
ORD005915,2025-12-23,CUST00061,Returning,Consumer,East,West Bengal,Siliguri,Home,Lamp,2,2623,0,6557.5,4986.76,1570.74,437.61,Credit Card,Offline,Delivered,6,4.6,12,December,4,Year End Sale
ORD003204,2025-12-23,CUST02174,Returning,Home Office,East,Bihar,Gaya,Grocery,Rice,4,574,0,2870.0,2093.41,776.59,130.03,Credit Card,Online,Delivered,6,3.9,12,December,4,Year End Sale
ORD003316,2025-12-23,CUST00098,New,Consumer,East,West Bengal,Siliguri,Fashion,Shoes,4,1417,0,7085.0,5743.21,1341.79,296.39,Credit Card,Offline,Delivered,8,4.6,12,December,4,Year End Sale
ORD000517,2025-12-24,CUST01166,New,Corporate,East,West Bengal,Siliguri,Fashion,Kurti,1,1091,5,1295.56,950.51,345.05,95.6,UPI,Offline,Delivered,9,4.4,12,December,4,Year End Sale
ORD014877,2025-12-24,CUST01989,New,Corporate,South,Karnataka,Bangalore,Electronics,Smartphone,5,53651,5,318552.81,263580.89,54971.93,19638.39,Cash,Online,Delivered,4,3.5,12,December,4,Year End Sale
ORD009411,2025-12-24,CUST01338,Returning,Consumer,North,Punjab,Ludhiana,Grocery,Coffee,1,627,10,705.38,534.16,171.21,52.61,Debit Card,Online,Delivered,8,4.9,12,December,4,Year End Sale
ORD005702,2025-12-24,CUST01716,New,Home Office,South,Telangana,Warangal,Fashion,T-Shirt,5,1316,15,6991.25,5499.54,1491.71,184.54,UPI,Online,Delivered,4,4.2,12,December,4,Year End Sale
ORD008451,2025-12-24,CUST01448,New,Consumer,West,Rajasthan,Jodhpur,Grocery,Tea,1,362,25,339.38,348.13,-8.76,10.73,UPI,Online,Delivered,2,4.1,12,December,4,Year End Sale
ORD013308,2025-12-24,CUST02363,Returning,Consumer,West,Maharashtra,Mumbai,Fashion,Shoes,5,4659,0,29118.75,24999.82,4118.93,2187.86,Debit Card,Offline,Delivered,5,4.0,12,December,4,Year End Sale
ORD010983,2025-12-24,CUST01385,New,Home Office,South,Telangana,Warangal,Electronics,Smartwatch,4,10328,10,46476.0,35324.09,11151.91,3579.9,UPI,Online,Delivered,1,4.2,12,December,4,Year End Sale
ORD002570,2025-12-24,CUST00354,New,Consumer,South,Karnataka,Bangalore,Beauty,Sunscreen,1,608,15,646.0,487.29,158.71,39.72,Credit Card,Online,Delivered,9,4.3,12,December,4,Year End Sale
ORD012825,2025-12-24,CUST01854,New,Home Office,West,Maharashtra,Pune,Electronics,Monitor,2,11155,10,25098.75,18828.03,6270.72,974.57,Credit Card,Online,Returned,6,3.8,12,December,4,Year End Sale
ORD011319,2025-12-24,CUST01430,Returning,Corporate,North,Delhi,Dwarka,Electronics,Laptop,3,70079,5,249656.44,205564.3,44092.14,14539.89,UPI,Offline,Delivered,1,3.9,12,December,4,Year End Sale
ORD009973,2025-12-24,CUST00035,Returning,Corporate,South,Tamil Nadu,Chennai,Electronics,Headphones,4,8016,10,36072.0,28794.16,7277.84,1965.75,UPI,Online,Delivered,5,3.6,12,December,4,Year End Sale
ORD013329,2025-12-24,CUST02098,New,Consumer,West,Maharashtra,Mumbai,Electronics,Tablet,4,14272,10,64224.0,54747.29,9476.71,3958.53,Debit Card,Online,Delivered,9,3.9,12,December,4,Year End Sale
ORD010586,2025-12-24,CUST02336,Returning,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Keyboard,5,888,20,4440.0,2932.01,1507.99,187.0,UPI,Online,Delivered,9,4.1,12,December,4,Year End Sale
ORD003652,2025-12-24,CUST01230,Returning,Consumer,West,Maharashtra,Pune,Fashion,Kurti,1,1182,5,1403.62,1146.14,257.48,96.74,Credit Card,Online,Delivered,8,2.9,12,December,4,Year End Sale
ORD002915,2025-12-24,CUST00336,Returning,Consumer,North,Delhi,Dwarka,Beauty,Sunscreen,2,589,10,1325.25,946.25,379.0,49.38,Debit Card,Offline,Delivered,1,4.7,12,December,4,Year End Sale
ORD004442,2025-12-24,CUST01137,Returning,Consumer,North,Delhi,New Delhi,Electronics,Smartphone,5,45538,5,270381.88,207922.41,62459.46,20182.78,UPI,Online,Delivered,8,4.8,12,December,4,Year End Sale
ORD007826,2025-12-24,CUST01141,Returning,Consumer,West,Rajasthan,Jodhpur,Electronics,Smartwatch,1,7570,15,8043.12,6601.1,1442.02,229.96,Cash,Online,Delivered,1,3.5,12,December,4,Year End Sale
ORD001323,2025-12-24,CUST00022,New,Consumer,East,Odisha,Cuttack,Electronics,Smartwatch,2,3903,5,9269.62,7971.65,1297.98,607.22,UPI,Offline,Returned,7,4.1,12,December,4,Year End Sale
ORD004261,2025-12-24,CUST01179,Returning,Corporate,West,Rajasthan,Jodhpur,Grocery,Rice,1,265,30,231.88,228.77,3.11,6.98,Debit Card,Online,Returned,5,4.6,12,December,4,Year End Sale
ORD005232,2025-12-24,CUST00050,New,Consumer,West,Gujarat,Ahmedabad,Grocery,Cooking Oil,4,843,0,4215.0,3504.51,710.49,233.89,Debit Card,Online,Delivered,2,3.0,12,December,4,Year End Sale
ORD005825,2025-12-24,CUST01743,Returning,Corporate,East,West Bengal,Siliguri,Home,Sofa,2,33836,0,84590.0,65315.68,19274.32,6614.13,Debit Card,Offline,Delivered,4,3.5,12,December,4,Year End Sale
ORD012195,2025-12-24,CUST01250,New,Consumer,South,Telangana,Hyderabad,Fashion,Jacket,1,2030,30,1776.25,1760.2,16.05,38.01,UPI,Online,Delivered,8,2.9,12,December,4,Year End Sale
ORD006250,2025-12-24,CUST01314,Returning,Consumer,South,Karnataka,Mysore,Grocery,Rice,3,1076,0,4035.0,3308.17,726.83,296.41,Cash,Offline,Delivered,6,3.5,12,December,4,Year End Sale
ORD006791,2025-12-25,CUST02257,Returning,Corporate,North,Uttar Pradesh,Lucknow,Fashion,Jacket,4,3303,25,12386.25,12260.84,125.41,307.34,Debit Card,Offline,Delivered,8,3.9,12,December,4,Year End Sale
ORD002099,2025-12-25,CUST02293,Returning,Home Office,North,Delhi,Dwarka,Fashion,Shoes,1,1944,0,2430.0,1745.75,684.25,88.73,UPI,Online,Delivered,4,3.9,12,December,4,Year End Sale
ORD009323,2025-12-25,CUST01749,New,Home Office,North,Delhi,Dwarka,Electronics,Mouse,3,2507,10,8461.12,7421.61,1039.51,393.79,UPI,Online,Delivered,6,4.2,12,December,4,Year End Sale
ORD006812,2025-12-25,CUST01494,Returning,Corporate,West,Maharashtra,Mumbai,Beauty,Sunscreen,2,832,0,2080.0,1798.76,281.24,116.68,Credit Card,Offline,Delivered,5,4.1,12,December,4,Year End Sale
ORD001763,2025-12-25,CUST01197,New,Corporate,West,Maharashtra,Mumbai,Electronics,Smartphone,4,53212,5,252757.0,193166.03,59590.97,7569.32,Debit Card,Online,Delivered,2,4.0,12,December,4,Year End Sale
ORD002150,2025-12-25,CUST02321,Returning,Consumer,East,Bihar,Gaya,Home,Lamp,1,2137,25,2003.44,1939.22,64.22,54.98,Credit Card,Offline,Delivered,7,5.0,12,December,4,Year End Sale
ORD014638,2025-12-25,CUST01025,Returning,Corporate,South,Tamil Nadu,Chennai,Fashion,Shoes,2,6432,10,14472.0,11092.85,3379.15,312.4,UPI,Online,Returned,5,3.8,12,December,4,Year End Sale
ORD006861,2025-12-25,CUST01987,Returning,Consumer,South,Telangana,Warangal,Electronics,Tablet,2,35563,0,88907.5,73949.79,14957.71,4531.79,Credit Card,Online,Delivered,2,3.9,12,December,4,Year End Sale
ORD013314,2025-12-25,CUST02391,Returning,Home Office,West,Gujarat,Surat,Grocery,Rice,4,729,20,2916.0,2009.9,906.1,99.51,Credit Card,Offline,Delivered,9,3.3,12,December,4,Year End Sale
ORD007461,2025-12-25,CUST00807,Returning,Corporate,East,Bihar,Gaya,Fashion,Kurti,5,2773,10,15598.12,11251.28,4346.84,1246.27,Debit Card,Offline,Delivered,5,4.0,12,December,4,Year End Sale
ORD007039,2025-12-25,CUST00884,Returning,Corporate,North,Punjab,Ludhiana,Fashion,Handbag,2,1361,5,3232.38,2526.39,705.98,187.05,Cash,Offline,Delivered,4,3.5,12,December,4,Year End Sale
ORD010682,2025-12-25,CUST02045,New,Corporate,South,Telangana,Hyderabad,Fashion,Kurti,4,2727,15,11589.75,8487.05,3102.7,779.13,Credit Card,Online,Delivered,7,4.1,12,December,4,Year End Sale
ORD003617,2025-12-25,CUST02404,Returning,Consumer,West,Rajasthan,Jodhpur,Grocery,Rice,4,535,5,2541.25,2055.83,485.42,92.36,Cash,Offline,Delivered,8,3.8,12,December,4,Year End Sale
ORD006199,2025-12-25,CUST01971,Returning,Consumer,North,Uttar Pradesh,Kanpur,Electronics,Laptop,5,65434,10,368066.25,261837.81,106228.44,20644.47,Credit Card,Online,Delivered,6,4.3,12,December,4,Year End Sale
ORD004919,2025-12-25,CUST01753,Returning,Home Office,South,Tamil Nadu,Coimbatore,Grocery,Sugar,2,166,5,394.25,261.09,133.16,14.89,Credit Card,Offline,Delivered,5,4.4,12,December,4,Year End Sale
ORD003747,2025-12-25,CUST01280,Returning,Consumer,South,Tamil Nadu,Coimbatore,Grocery,Cooking Oil,3,594,25,1670.62,1597.74,72.88,122.74,Cash,Offline,Delivered,7,3.5,12,December,4,Year End Sale
ORD008548,2025-12-25,CUST00735,New,Corporate,South,Telangana,Hyderabad,Fashion,Kurti,5,1345,20,6725.0,5894.54,830.46,233.58,UPI,Online,Delivered,7,4.5,12,December,4,Year End Sale
ORD004681,2025-12-25,CUST00566,Returning,Corporate,South,Tamil Nadu,Chennai,Beauty,Moisturizer,5,337,0,2106.25,1608.69,497.56,69.67,UPI,Online,Delivered,4,3.8,12,December,4,Year End Sale
ORD010823,2025-12-25,CUST01014,New,Consumer,South,Tamil Nadu,Chennai,Home,Sofa,1,45828,0,57285.0,47486.17,9798.83,1768.46,Credit Card,Offline,Delivered,8,4.6,12,December,4,Year End Sale
ORD006967,2025-12-25,CUST00477,Returning,Corporate,South,Karnataka,Bangalore,Fashion,Jeans,1,1092,20,1092.0,894.75,197.25,58.03,UPI,Online,Delivered,3,4.5,12,December,4,Year End Sale
ORD003019,2025-12-26,CUST00756,Returning,Consumer,West,Maharashtra,Pune,Fashion,T-Shirt,2,1178,10,2650.5,2210.35,440.15,150.67,UPI,Online,Delivered,5,4.3,12,December,4,Year End Sale
ORD002240,2025-12-26,CUST00523,Returning,Consumer,South,Tamil Nadu,Chennai,Home,Lamp,3,2099,0,7871.25,5344.18,2527.07,450.89,UPI,Offline,Delivered,6,4.6,12,December,4,Year End Sale
ORD003834,2025-12-26,CUST00268,Returning,Consumer,North,Punjab,Ludhiana,Grocery,Cooking Oil,2,421,0,1052.5,755.61,296.89,28.38,UPI,Online,Delivered,4,4.6,12,December,4,Year End Sale
ORD002375,2025-12-26,CUST02361,Returning,Consumer,West,Maharashtra,Pune,Grocery,Coffee,2,1050,10,2362.5,2009.94,352.56,122.1,Credit Card,Online,Delivered,3,4.9,12,December,4,Year End Sale
ORD012261,2025-12-26,CUST01436,Returning,Consumer,North,Punjab,Ludhiana,Electronics,Smartphone,5,25238,0,157737.5,106620.29,51117.21,11893.86,Credit Card,Offline,Delivered,9,4.4,12,December,4,Year End Sale
ORD013400,2025-12-26,CUST00962,New,Consumer,West,Maharashtra,Mumbai,Electronics,Smartwatch,3,15319,10,51701.62,38904.44,12797.18,3328.72,UPI,Online,Delivered,9,3.5,12,December,4,Year End Sale
ORD005192,2025-12-26,CUST00394,Returning,Consumer,West,Gujarat,Surat,Fashion,Jacket,5,5978,10,33626.25,26638.2,6988.05,751.04,UPI,Online,Delivered,7,4.2,12,December,4,Year End Sale
ORD000842,2025-12-26,CUST00762,New,Consumer,South,Tamil Nadu,Chennai,Electronics,Keyboard,5,1891,5,11227.81,7799.67,3428.14,307.59,UPI,Online,Delivered,3,3.7,12,December,4,Year End Sale
ORD012769,2025-12-26,CUST01691,Returning,Consumer,West,Gujarat,Ahmedabad,Electronics,Smartwatch,4,6142,0,30710.0,26158.88,4551.12,1340.32,Debit Card,Offline,Delivered,6,4.4,12,December,4,Year End Sale
ORD003576,2025-12-26,CUST00888,New,Consumer,West,Maharashtra,Mumbai,Electronics,Laptop,1,88616,0,110770.0,90772.11,19997.89,3387.15,UPI,Online,Delivered,9,3.8,12,December,4,Year End Sale
ORD009686,2025-12-26,CUST01349,Returning,Consumer,North,Uttar Pradesh,Lucknow,Home,Lamp,3,3530,30,9266.25,9094.28,171.97,332.8,UPI,Online,Delivered,2,4.3,12,December,4,Year End Sale
ORD014282,2025-12-26,CUST01633,New,Corporate,North,Delhi,Dwarka,Beauty,Face Wash,2,372,15,790.5,592.02,198.48,31.46,Credit Card,Offline,Delivered,6,4.6,12,December,4,Year End Sale
ORD005777,2025-12-26,CUST00003,New,Consumer,North,Uttar Pradesh,Kanpur,Beauty,Serum,5,426,25,1996.88,2016.55,-19.67,158.53,UPI,Offline,Delivered,6,4.4,12,December,4,Year End Sale
ORD014627,2025-12-26,CUST01992,Returning,Consumer,North,Delhi,Dwarka,Electronics,Smartwatch,5,16363,10,92041.88,66359.69,25682.18,5912.41,Debit Card,Online,Delivered,4,4.1,12,December,4,Year End Sale
ORD001163,2025-12-26,CUST00042,Returning,Consumer,West,Gujarat,Surat,Electronics,Headphones,4,2714,5,12891.5,10960.29,1931.21,736.11,Debit Card,Online,Delivered,8,4.6,12,December,4,Year End Sale
ORD014370,2025-12-26,CUST00210,Returning,Corporate,East,West Bengal,Siliguri,Fashion,T-Shirt,5,1377,25,6454.69,6175.37,279.32,320.75,UPI,Online,Delivered,7,3.7,12,December,4,Year End Sale
ORD008291,2025-12-26,CUST01042,Returning,Corporate,North,Uttar Pradesh,Lucknow,Fashion,Handbag,1,2496,15,2652.0,1992.65,659.35,172.39,Debit Card,Offline,Delivered,6,4.4,12,December,4,Year End Sale
ORD010509,2025-12-26,CUST00909,New,Corporate,East,Odisha,Bhubaneswar,Beauty,Sunscreen,4,309,5,1467.75,1098.06,369.69,86.81,Debit Card,Online,Delivered,5,4.5,12,December,4,Year End Sale
